-0.03197007 -0.3519939 1 0.185978 0.5517924
0.40625 0.1812578 0.1104619 0.2327529 0.2710325
0.2811318 0.01499843 -0.07065976 -0.1277347 -0.07805804
-0.155935 0.03131464 0.02114501 0.0299729 -0.01452302
0.01305698 -0.03108901 -0.0799002 -0.04236295 0.4375245
-0.002512702 0.01645796 -0.07832453 -0.01712923 -0.0007107888
0.185978 1 0.2888352 -0.004429393 0.1038984
0.1120424 0.05173581 0.06078633 0.07151399 0.004266323
-0.2463895 0.24046 -0.05006559 0.08114028 -0.1295862
0.1289813 -0.05259473 -0.125289 -0.1065746 -0.1524423
-0.08169455 -0.05991066 0.122878 0.006696931 -0.131163
0.2575391 -0.02914443 -0.3026001 0.5517924 0.2888352
1 0.4296244 0.280598 0.1751386 0.2831103
0.3248828 0.3080792 0.01783204 -0.2749505 0.2721321
-0.0522216 0.0901777 -0.1465196 0.1607537 -0.06236741
-0.1173913 -0.1082528 -0.1299551 -0.1301563 -0.02323704
-0.08722955 0.01560365 -0.05472611 0.2839781 -0.01371545
-0.3927916 0.40625 -0.004429393 0.4296244 1
0.2660391 0.2134679 0.2686723 0.3476365 0.3751635
0.01377078 -0.2515239 -0.29498 -0.03673801 -0.3437868
-0.04730513 0.1942731 0.009489676 -0.0668998 -0.0180287
-0.08931118 -0.319879 -0.06973483 -0.001398904 -0.006760306
0.2629246 0.1658005 -0.01816744 -0.06561721 0.1812578
0.1038984 0.280598 0.2660391 1 0.4251133
0.4445703 0.511078 0.4797954 0.009538293 -0.3217792
-0.2290366 -0.05540568 -0.3283685 -0.012755 0.1553876
0.05776344 -0.06531188 0.05790577 -0.1266519 -0.6390573
0.1516615 0.1478995 0.01025495 0.189059 0.264155
0.02283109 0.02378501 0.1104619 0.1120424 0.1751386
0.2134679 0.4251133 1 0.2522382 0.3318852
0.3271022 0.01939685 -0.1523823 -0.1721117 -0.03664624
-0.1674333 -0.08046757 0.1938915 -0.02097637 -0.06603194
-0.05502358 -0.07218581 -0.160249 -0.1025548 0.02489715
-0.009520203 -0.008464819 0.2094274 -0.02229913 -0.2384557
0.2327529 0.05173581 0.2831103 0.2686723 0.4445703
0.2522382 1 0.6108013 0.5997721 -0.1656264
-0.1984062 -0.1792888 -0.05350286 -0.1977315 -0.06644104
0.2148654 -0.01674869 -0.05818175 -0.04705912 -0.08460043
-0.2269117 -0.1169538 0.02710165 -0.009368111 0.002118317
0.2603515 -0.02256882 -0.2043678 0.2710325 0.06078633
0.3248828 0.3476365 0.511078 0.3318852 0.6108013
1 0.6343405 -0.01819364 -0.2113668 -0.1748519
-0.04559617 -0.1915201 -0.06848851 0.18233 -0.01058059
-0.06314347 -0.0433017 -0.09033114 -0.2217102 -0.0894181
0.04721892 -0.004504966 0.04412591 0.2177949 -0.01103814
-0.2366555 0.2811318 0.07151399 0.3080792 0.3751635
0.4797954 0.3271022 0.5997721 0.6343405 1
-0.07506814 -0.0001306893 0.002949212 -0.007765727 -0.01063899
0.007017433 0.004255532 -0.01882557 0.02263703 0.00833593
0.0008208117 -0.02428196 0.005923199 0.006475183 0.005984911
-0.002952442 0.006870909 -0.007317933 0.04002661 0.01499843
0.004266323 0.01783204 0.01377078 0.009538293 0.01939685
-0.1656264 -0.01819364 -0.07506814 1
